Collection Date,Waterbody Name,Waterbody Type,Latitude,Longitude,Land Use Region,Species Code,Common Name,Sex,Fork Length (mm),Total Length (mm),Weight (g),Hg (mg/kg)
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,LNSC,Longnose Sucker,Female,465.0,491.0,1248.0,0.265
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,LNSC,Longnose Sucker,Unknown,419.0,445.0,1019.0,0.239
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,LNSC,Longnose Sucker,Unknown,437.0,465.0,975.0,0.207
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,LNSC,Longnose Sucker,Unknown,464.0,492.0,1411.0,0.251
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,LNSC,Longnose Sucker,Unknown,370.0,393.0,767.0,0.087
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,LNSC,Longnose Sucker,Unknown,415.0,442.0,951.0,0.125
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,LNSC,Longnose Sucker,Unknown,479.0,513.0,1501.0,0.256
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,LNSC,Longnose Sucker,Unknown,463.0,482.0,1289.0,0.252
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,LNSC,Longnose Sucker,Unknown,444.0,463.0,1196.0,0.16
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,LNSC,Longnose Sucker,Unknown,425.0,456.0,1063.0,0.103
2015-08-18,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,LNSC,Longnose Sucker,Female,420.0,448.0,793.0,0.261
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,MNWH,Mountain Whitefish,Unknown,335.0,361.0,590.0,0.133
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,MNWH,Mountain Whitefish,Unknown,335.0,359.0,486.0,0.065
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,MNWH,Mountain Whitefish,Unknown,349.0,378.0,589.0,0.114
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,MNWH,Mountain Whitefish,Unknown,313.0,339.0,477.0,0.092
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,MNWH,Mountain Whitefish,Unknown,310.0,337.0,460.0,0.068
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,MNWH,Mountain Whitefish,Unknown,386.0,410.0,717.0,0.206
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,MNWH,Mountain Whitefish,Unknown,375.0,397.0,650.0,0.096
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,MNWH,Mountain Whitefish,Unknown,410.0,433.0,1087.0,0.112
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,MNWH,Mountain Whitefish,Unknown,330.0,353.0,550.0,0.104
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,MNWH,Mountain Whitefish,Unknown,413.0,438.0,897.0,0.142
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,MNWH,Mountain Whitefish,Unknown,385.0,410.0,871.0,0.07
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,MNWH,Mountain Whitefish,Unknown,362.0,385.0,765.0,0.128
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,MNWH,Mountain Whitefish,Unknown,352.0,378.0,551.0,0.097
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,MNWH,Mountain Whitefish,Unknown,392.0,420.0,841.0,0.144
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,MNWH,Mountain Whitefish,Unknown,358.0,383.0,679.0,0.072
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,NRPK,Northern Pike,Unknown,626.0,665.0,1875.0,0.197
2015-08-18,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,NRPK,Northern Pike,Unknown,856.0,908.0,5419.0,0.934
2015-08-18,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,NRPK,Northern Pike,Unknown,482.0,516.0,890.0,0.137
2015-08-18,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,SHRD,Shorthead Redhorse,Unknown,400.0,441.0,967.0,0.55
2015-08-18,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,SHRD,Shorthead Redhorse,Unknown,430.0,477.0,1229.0,0.499
2015-08-18,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,SHRD,Shorthead Redhorse,Unknown,443.0,496.0,1413.0,0.56
2015-08-18,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,SHRD,Shorthead Redhorse,Unknown,364.0,405.0,734.0,0.269
2015-08-18,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,SHRD,Shorthead Redhorse,Unknown,415.0,450.0,997.0,0.488
2015-08-18,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,SHRD,Shorthead Redhorse,Unknown,417.0,463.0,1069.0,0.527
2015-08-18,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,SHRD,Shorthead Redhorse,Unknown,443.0,491.0,1328.0,0.504
2015-08-18,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,SHRD,Shorthead Redhorse,Unknown,425.0,468.0,1218.0,0.548
2015-08-18,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,SHRD,Shorthead Redhorse,Unknown,420.0,469.0,1095.0,0.485
2015-08-18,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,SHRD,Shorthead Redhorse,Unknown,410.0,450.0,1072.0,0.521
2015-08-18,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,SHRD,Shorthead Redhorse,Unknown,432.0,480.0,1258.0,0.477
2015-08-18,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,SHRD,Shorthead Redhorse,Unknown,426.0,473.0,1131.0,0.358
2015-08-18,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,SHRD,Shorthead Redhorse,Unknown,402.0,452.0,1059.0,0.507
2015-08-18,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,SHRD,Shorthead Redhorse,Unknown,390.0,434.0,938.0,0.474
2015-08-18,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,SHRD,Shorthead Redhorse,Unknown,366.0,403.0,753.0,0.226
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,WALL,Walleye,Unknown,437.0,460.0,914.0,0.596
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,WALL,Walleye,Unknown,440.0,469.0,922.0,0.223
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,WALL,Walleye,Unknown,391.0,416.0,705.0,0.382
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,WALL,Walleye,Unknown,550.0,576.0,1710.0,0.51
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,WALL,Walleye,Unknown,426.0,449.0,974.0,0.464
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,WALL,Walleye,Unknown,475.0,505.0,1287.0,0.562
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,WALL,Walleye,Unknown,675.0,710.0,3504.0,1.011
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,WALL,Walleye,Unknown,609.0,634.0,2639.0,0.615
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,WALL,Walleye,Unknown,460.0,487.0,1145.0,0.371
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,WALL,Walleye,Unknown,740.0,770.0,4346.0,1.295
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,WALL,Walleye,Unknown,458.0,483.0,953.0,0.297
2015-08-18,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,WALL,Walleye,Unknown,675.0,701.0,3685.0,0.865
2015-08-18,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,WALL,Walleye,Unknown,670.0,700.0,3305.0,1.13
2015-08-18,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,WALL,Walleye,Female,710.0,746.0,4681.0,1.209
2015-08-18,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,WALL,Walleye,Unknown,433.0,454.0,955.0,0.525
2015-08-18,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967 (52.069695),-114.207576 (-113.985337),Red Deer,WALL,Walleye,Unknown,445.0,470.0,953.0,0.684
2014-09-12,Red Deer River (Downstream of the Dickson Dam),River,52.059597,-114.209506,Red Deer,MNWH,Mountain Whitefish,Female,405.0,436.0,878.0,0.128
2014-09-12,Red Deer River (Downstream of the Dickson Dam),River,52.059597,-114.209506,Red Deer,MNWH,Mountain Whitefish,Female,376.0,409.0,552.0,0.156
2014-09-12,Red Deer River (Downstream of the Dickson Dam),River,52.059597,-114.209506,Red Deer,MNWH,Mountain Whitefish,Female,423.0,457.0,838.0,0.346
2014-09-12,Red Deer River (Downstream of the Dickson Dam),River,52.059597,-114.209506,Red Deer,MNWH,Mountain Whitefish,Female,332.0,358.0,572.0,0.109
2014-09-12,Red Deer River (Downstream of the Dickson Dam),River,52.059597,-114.209506,Red Deer,MNWH,Mountain Whitefish,Male,385.0,417.0,564.0,0.235
2014-09-12,Red Deer River (Downstream of the Dickson Dam),River,52.059597,-114.209506,Red Deer,MNWH,Mountain Whitefish,Female,384.0,417.0,636.0,0.148
2014-09-12,Red Deer River (Downstream of the Dickson Dam),River,52.059597,-114.209506,Red Deer,MNWH,Mountain Whitefish,Female,376.0,409.0,602.0,0.265
2014-09-12,Red Deer River (Downstream of the Dickson Dam),River,52.059597,-114.209506,Red Deer,MNWH,Mountain Whitefish,Male,423.0,455.0,660.0,0.181
2014-09-12,Red Deer River (Downstream of the Dickson Dam),River,52.059597,-114.209506,Red Deer,MNWH,Mountain Whitefish,Female,345.0,375.0,548.0,0.158
2014-09-12,Red Deer River (Downstream of the Dickson Dam),River,52.059597,-114.209506,Red Deer,MNWH,Mountain Whitefish,Female,341.0,372.0,502.0,0.117
2014-09-12,Red Deer River (Downstream of the Dickson Dam),River,52.059597,-114.209506,Red Deer,MNWH,Mountain Whitefish,Male,329.0,358.0,396.0,0.099
2014-09-12,Red Deer River (Downstream of the Dickson Dam),River,52.059597,-114.209506,Red Deer,MNWH,Mountain Whitefish,Female,355.0,387.0,534.0,0.248
2014-09-12,Red Deer River (Downstream of the Dickson Dam),River,52.059597,-114.209506,Red Deer,MNWH,Mountain Whitefish,Female,386.0,419.0,678.0,0.341
2014-09-12,Red Deer River (Downstream of the Dickson Dam),River,52.059597,-114.209506,Red Deer,MNWH,Mountain Whitefish,Male,365.0,397.0,574.0,0.208
2014-09-12,Red Deer River (Downstream of the Dickson Dam),River,52.059597,-114.209506,Red Deer,MNWH,Mountain Whitefish,Female,390.0,423.0,642.0,0.276
2014-09-12,Red Deer River (Downstream of the Dickson Dam),River,52.059597,-114.209506,Red Deer,NRPK,Northern Pike,Male,749.0,789.0,2865.0,0.526
2014-09-12,Red Deer River (Downstream of the Dickson Dam),River,52.059597,-114.209506,Red Deer,NRPK,Northern Pike,Male,710.0,755.0,2750.0,0.449
2014-09-12,Red Deer River (Downstream of the Dickson Dam),River,52.059597,-114.209506,Red Deer,NRPK,Northern Pike,Male,653.0,692.0,2205.0,0.271
2014-09-12,Red Deer River (Downstream of the Dickson Dam),River,52.059597,-114.209506,Red Deer,NRPK,Northern Pike,Female,555.0,590.0,1340.0,0.282
2014-09-12,Red Deer River (Downstream of the Dickson Dam),River,52.059597,-114.209506,Red Deer,NRPK,Northern Pike,Male,691.0,730.0,2880.0,0.435
2014-09-12,Red Deer River (Downstream of the Dickson Dam),River,52.059597,-114.209506,Red Deer,WALL,Walleye,Female,598.0,625.0,2015.0,0.717
2014-09-12,Red Deer River (Downstream of the Dickson Dam),River,52.059597,-114.209506,Red Deer,WALL,Walleye,Male,592.0,620.0,2261.0,0.548
2014-09-12,Red Deer River (Downstream of the Dickson Dam),River,52.059597,-114.209506,Red Deer,WALL,Walleye,Male,447.0,470.0,1680.0,0.99
2014-09-12,Red Deer River (Downstream of the Dickson Dam),River,52.059597,-114.209506,Red Deer,WALL,Walleye,Male,417.0,451.0,936.0,0.608
2014-09-12,Red Deer River (Downstream of the Dickson Dam),River,52.059597,-114.209506,Red Deer,WALL,Walleye,Male,505.0,532.0,1340.0,0.969
2014-09-12,Red Deer River (Downstream of the Dickson Dam),River,52.059597,-114.209506,Red Deer,WALL,Walleye,Female,460.0,480.0,1685.0,0.893
2014-09-12,Red Deer River (Downstream of the Dickson Dam),River,52.059597,-114.209506,Red Deer,WALL,Walleye,Male,444.0,467.0,873.0,0.613
2014-09-12,Red Deer River (Downstream of the Dickson Dam),River,52.059597,-114.209506,Red Deer,WALL,Walleye,Male,440.0,468.0,1040.0,0.518
2014-09-19,Red Deer River (Hwy 585 Crossing - Tolman Bridge),River,51.838099,-113.016501,Red Deer,GOLD,Goldeye,Female,360.0,395.0,736.0,0.565
2014-09-19,Red Deer River (Hwy 585 Crossing - Tolman Bridge),River,51.838099,-113.016501,Red Deer,GOLD,Goldeye,Female,374.0,404.0,597.0,0.535
2014-09-19,Red Deer River (Hwy 585 Crossing - Tolman Bridge),River,51.838099,-113.016501,Red Deer,GOLD,Goldeye,Male,341.0,373.0,466.0,0.644
2014-09-19,Red Deer River (Hwy 585 Crossing - Tolman Bridge),River,51.838099,-113.016501,Red Deer,GOLD,Goldeye,Male,385.0,413.0,582.0,0.538
2014-09-19,Red Deer River (Hwy 585 Crossing - Tolman Bridge),River,51.838099,-113.016501,Red Deer,GOLD,Goldeye,Female,330.0,360.0,492.0,0.508
2014-09-19,Red Deer River (Hwy 585 Crossing - Tolman Bridge),River,51.838099,-113.016501,Red Deer,GOLD,Goldeye,Female,353.0,382.0,549.0,0.464
2014-09-19,Red Deer River (Hwy 585 Crossing - Tolman Bridge),River,51.838099,-113.016501,Red Deer,GOLD,Goldeye,Female,331.0,360.0,476.0,0.306
2014-09-19,Red Deer River (Hwy 585 Crossing - Tolman Bridge),River,51.838099,-113.016501,Red Deer,GOLD,Goldeye,Female,370.0,401.0,608.0,0.593
2014-09-19,Red Deer River (Hwy 585 Crossing - Tolman Bridge),River,51.838099,-113.016501,Red Deer,GOLD,Goldeye,Female,339.0,366.0,525.0,0.396
2014-09-19,Red Deer River (Hwy 585 Crossing - Tolman Bridge),River,51.838099,-113.016501,Red Deer,GOLD,Goldeye,Female,351.0,381.0,520.0,0.365
2014-09-19,Red Deer River (Hwy 585 Crossing - Tolman Bridge),River,51.838099,-113.016501,Red Deer,GOLD,Goldeye,Male,329.0,356.0,404.0,0.597
2014-09-19,Red Deer River (Hwy 585 Crossing - Tolman Bridge),River,51.838099,-113.016501,Red Deer,GOLD,Goldeye,Female,365.0,398.0,595.0,0.52
2014-09-19,Red Deer River (Hwy 585 Crossing - Tolman Bridge),River,51.838099,-113.016501,Red Deer,GOLD,Goldeye,Female,368.0,409.0,655.0,0.645
2014-09-19,Red Deer River (Hwy 585 Crossing - Tolman Bridge),River,51.838099,-113.016501,Red Deer,GOLD,Goldeye,Female,370.0,412.0,624.0,0.542
2014-09-19,Red Deer River (Hwy 585 Crossing - Tolman Bridge),River,51.838099,-113.016501,Red Deer,GOLD,Goldeye,Male,359.0,393.0,613.0,0.503
2014-09-19,Red Deer River (Hwy 585 Crossing - Tolman Bridge),River,51.838099,-113.016501,Red Deer,SAUG,Sauger,Male,425.0,451.0,739.0,0.581
2014-09-19,Red Deer River (Hwy 585 Crossing - Tolman Bridge),River,51.838099,-113.016501,Red Deer,SAUG,Sauger,Male,365.0,381.0,480.0,1.285
2014-09-19,Red Deer River (Hwy 585 Crossing - Tolman Bridge),River,51.838099,-113.016501,Red Deer,SAUG,Sauger,Male,405.0,421.0,645.0,0.757
2014-09-19,Red Deer River (Hwy 585 Crossing - Tolman Bridge),River,51.838099,-113.016501,Red Deer,SAUG,Sauger,Male,337.0,353.0,359.0,0.391
2014-09-19,Red Deer River (Hwy 585 Crossing - Tolman Bridge),River,51.838099,-113.016501,Red Deer,SAUG,Sauger,Male,339.0,357.0,382.0,0.907
2014-09-19,Red Deer River (Hwy 585 Crossing - Tolman Bridge),River,51.838099,-113.016501,Red Deer,SAUG,Sauger,Male,369.0,389.0,505.0,1.126
2014-09-19,Red Deer River (Hwy 585 Crossing - Tolman Bridge),River,51.838099,-113.016501,Red Deer,SAUG,Sauger,Male,355.0,379.0,435.0,0.91
2014-09-19,Red Deer River (Hwy 585 Crossing - Tolman Bridge),River,51.838099,-113.016501,Red Deer,SAUG,Sauger,Male,354.0,372.0,411.0,1.112
2014-09-19,Red Deer River (Hwy 585 Crossing - Tolman Bridge),River,51.838099,-113.016501,Red Deer,WALL,Walleye,Male,730.0,774.0,4664.0,1.282
2014-09-19,Red Deer River (Hwy 585 Crossing - Tolman Bridge),River,51.838099,-113.016501,Red Deer,WALL,Walleye,Female,715.0,755.0,4117.0,0.941
2014-09-19,Red Deer River (Hwy 585 Crossing - Tolman Bridge),River,51.838099,-113.016501,Red Deer,WALL,Walleye,Male,645.0,673.0,2544.0,0.866
2014-09-19,Red Deer River (Hwy 585 Crossing - Tolman Bridge),River,51.838099,-113.016501,Red Deer,WALL,Walleye,Female,575.0,607.0,2076.0,0.855
2014-09-19,Red Deer River (Hwy 585 Crossing - Tolman Bridge),River,51.838099,-113.016501,Red Deer,WALL,Walleye,Male,495.0,524.0,1166.0,0.64
2014-09-19,Red Deer River (Hwy 585 Crossing - Tolman Bridge),River,51.838099,-113.016501,Red Deer,WALL,Walleye,Male,477.0,505.0,1150.0,0.517
2006-10-03,Red Deer River (near Blindman River Mouth),River,52.355054,-113.756733,Red Deer,MNWH,Mountain Whitefish,Unknown,393.0,422.0,991.0,0.113
2006-10-03,Red Deer River (near Blindman River Mouth),River,52.355054,-113.756733,Red Deer,MNWH,Mountain Whitefish,Unknown,440.0,475.0,1449.0,0.177
2006-10-03,Red Deer River (near Blindman River Mouth),River,52.355054,-113.756733,Red Deer,MNWH,Mountain Whitefish,Unknown,371.0,404.0,711.0,0.103
2006-10-03,Red Deer River (near Blindman River Mouth),River,52.355054,-113.756733,Red Deer,MNWH,Mountain Whitefish,Unknown,404.0,441.0,863.0,0.164
2006-10-03,Red Deer River (near Blindman River Mouth),River,52.355054,-113.756733,Red Deer,MNWH,Mountain Whitefish,Unknown,405.0,439.0,1130.0,0.092
2006-10-24,Red Deer River (near Blindman River Mouth),River,52.355054,-113.756733,Red Deer,MNWH,Mountain Whitefish,Unknown,429.0,463.0,1053.0,0.163
2006-10-24,Red Deer River (near Blindman River Mouth),River,52.355054,-113.756733,Red Deer,MNWH,Mountain Whitefish,Unknown,283.0,308.0,308.0,0.069
2006-10-24,Red Deer River (near Blindman River Mouth),River,52.355054,-113.756733,Red Deer,MNWH,Mountain Whitefish,Unknown,285.0,310.0,302.0,0.049
2006-10-24,Red Deer River (near Blindman River Mouth),River,52.355054,-113.756733,Red Deer,NRPK,Northern Pike,Unknown,510.0,545.0,1040.0,0.314
2006-10-24,Red Deer River (near Blindman River Mouth),River,52.355054,-113.756733,Red Deer,NRPK,Northern Pike,Unknown,480.0,510.0,833.0,0.198
2006-10-24,Red Deer River (near Blindman River Mouth),River,52.355054,-113.756733,Red Deer,NRPK,Northern Pike,Unknown,765.0,810.0,4440.0,0.6
2006-10-03,Red Deer River (near Blindman River Mouth),River,52.355054,-113.756733,Red Deer,WALL,Walleye,Unknown,599.0,625.0,2520.0,0.631
2006-10-03,Red Deer River (near Blindman River Mouth),River,52.355054,-113.756733,Red Deer,WALL,Walleye,Unknown,468.0,495.0,1279.0,0.842
2006-10-03,Red Deer River (near Blindman River Mouth),River,52.355054,-113.756733,Red Deer,WALL,Walleye,Unknown,435.0,459.0,950.0,0.482
2006-10-03,Red Deer River (near Blindman River Mouth),River,52.355054,-113.756733,Red Deer,WALL,Walleye,Unknown,546.0,573.0,1941.0,0.75
2006-10-03,Red Deer River (near Blindman River Mouth),River,52.355054,-113.756733,Red Deer,WALL,Walleye,Unknown,600.0,630.0,2433.0,1.4
2006-10-03,Red Deer River (near Blindman River Mouth),River,52.355054,-113.756733,Red Deer,WALL,Walleye,Unknown,441.0,472.0,1099.0,0.732
2006-10-24,Red Deer River (near Blindman River Mouth),River,52.355054,-113.756733,Red Deer,WALL,Walleye,Unknown,353.0,371.0,416.0,0.755
2012-09-18,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,NRPK,Northern Pike,Female,438.0,463.0,605.0,0.035
2012-09-18,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,NRPK,Northern Pike,Female,543.0,575.0,1150.0,0.035
2012-09-18,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,NRPK,Northern Pike,Male,645.0,682.0,1946.0,0.161
2012-09-18,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,NRPK,Northern Pike,Female,594.0,627.0,1450.0,0.041
2012-09-18,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,NRPK,Northern Pike,Male,386.0,410.0,390.0,0.027
2012-09-18,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,NRPK,Northern Pike,Male,484.0,515.0,852.0,0.038
2012-09-18,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,NRPK,Northern Pike,Female,644.0,685.0,1806.0,0.067
2012-09-18,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,NRPK,Northern Pike,Female,694.0,733.0,2208.0,0.053
2012-09-18,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,NRPK,Northern Pike,Female,464.0,495.0,700.0,0.051
2012-09-18,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,NRPK,Northern Pike,Unknown,617.0,660.0,1634.0,0.058
2012-09-18,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,NRPK,Northern Pike,Male,603.0,641.0,1396.0,0.331
2012-09-18,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,NRPK,Northern Pike,Female,655.0,695.0,2132.0,0.073
2012-09-18,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,NRPK,Northern Pike,Male,560.0,590.0,1310.0,0.039
2012-09-18,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,NRPK,Northern Pike,Male,582.0,616.0,1422.0,0.073
2012-09-19,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,NRPK,Northern Pike,Female,390.0,417.0,444.0,0.034
2012-09-19,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,NRPK,Northern Pike,Female,754.0,796.0,2550.0,0.211
2012-09-19,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,NRPK,Northern Pike,Male,420.0,448.0,536.0,0.037
2012-09-18,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,WALL,Walleye,Female,385.0,412.0,686.0,0.046
2012-09-18,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,WALL,Walleye,Male,407.0,432.0,740.0,0.06
2012-09-18,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,WALL,Walleye,Male,493.0,522.0,1392.0,0.071
2012-09-18,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,WALL,Walleye,Female,424.0,452.0,858.0,0.057
2012-09-18,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,WALL,Walleye,Male,462.0,493.0,1100.0,0.06
2012-09-18,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,WALL,Walleye,Male,290.0,310.0,258.0,0.046
2012-09-18,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,WALL,Walleye,Male,414.0,440.0,820.0,0.057
